#Title : in-situ files catalog
#Description : catalog of available in-situ files compliant with Marine Data Store
#Project : Copernicus Marine In Situ TAC
#Format Version : 3.0
#Last Update : 2026-05-06T13:06:06Z
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_DB_6802050_20260406.nc,43.14868,43.38501,8.70715,8.90506,2026-04-06T00:04:00Z,2026-04-06T23:03:00Z,National Institute of Oceanography and Applied Geophysics - OGS- Division of Oceanography,2026-04-07T01:47:06Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_DB_6802073_20260406.nc,39.79422,39.79769,19.89335,19.89693,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,National Institute of Oceanography and Applied Geophysics - OGS- Division of Oceanography,2026-04-07T21:48:21Z,R, DEPH TEMP ATMS WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_DB_7801645_20260406.nc,32.54920,32.60920,25.30620,25.36820,2026-04-06T00:00:00Z,2026-04-06T22:00:00Z,Scripps Institution of Oceanography,2026-04-07T08:43:45Z,R, DEPH TEMP ATMS ATPT EWCT NSCT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_DB_7810258_20260406.nc,37.84460,37.84480,20.78040,20.78060,2026-04-06T01:00:00Z,2026-04-06T23:00:00Z,Lagrangian Drifter Laboratory,2026-04-07T08:44:04Z,R, DEPH TEMP ATMS ATPT EWCT NSCT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_DB_7810262_20260406.nc,42.34060,42.35900,15.01540,15.02700,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Lagrangian Drifter Laboratory,2026-04-07T08:44:05Z,R, DEPH TEMP ATMS ATPT EWCT NSCT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_DB_7810617_20260406.nc,38.03380,38.08340,19.46840,19.48380,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Lagrangian Drifter Laboratory,2026-04-07T08:44:55Z,R, DEPH TEMP ATMS ATPT EWCT NSCT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_DB_7810618_20260406.nc,38.34756,38.36691,17.73636,17.75491,2026-04-06T00:00:00Z,2026-04-06T23:01:00Z,Unknown institution,2026-04-07T01:50:43Z,R, DEPH TEMP ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_DB_7811076_20260406.nc,38.05772,38.09765,14.31984,14.38708,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,National Institute of Oceanography and Applied Geophysics - OGS- Division of Oceanography,2026-04-07T01:52:43Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100001_20260406.nc,43.36000,43.37000,7.83000,7.84000,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Laboratory of Oceanography of Villefranche,2026-04-07T00:41:58Z,R, DEPH TEMP ATMS DRYT VAVH VAVT VDIR VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100002_20260406.nc,42.07000,42.10600,4.65000,4.68733,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Centre de Meteorologie Marine,2026-04-07T00:41:59Z,R, DEPH TEMP ATMS DRYT VAVH VAVT VDIR VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100021_20260406.nc,42.93000,42.93000,6.20700,6.20700,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Cerema,2026-04-07T01:53:12Z,R, DEPH TEMP VAVH VAVT VEPK VHM0 VPED VPSP VTM02 VTPK VZMX
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100022_20260406.nc,43.71358,43.71358,7.42617,7.42617,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Cerema;Service Travaux Publics de Monaco,2026-04-07T01:53:13Z,R, DEPH TEMP HCDT HCSP VAVH VAVT VHM0 VPED VPSP VTM02 VTPK VZMX
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100023_20260406.nc,41.41528,41.41528,9.04722,9.04722,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Cerema,2026-04-07T01:53:15Z,R, DEPH TEMP VAVH VAVT VEPK VHM0 VPED VPSP VTM02 VTPK VZMX
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100025_20260406.nc,43.00970,43.00970,3.08610,3.08610,2026-04-06T00:10:00Z,2026-04-06T23:40:00Z,Unknown institution,2026-04-07T03:57:24Z,R, DEPH VGHS VGTA
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100188_20260406.nc,42.48830,42.48830,3.16830,3.16830,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrenees;Oceanologic Observatory of Banyuls- University of Paris VI- OSU,2026-04-07T01:53:17Z,R, DEPH TEMP VAVH VAVT VEPK VHM0 VPED VPSP VTM02 VTPK VZMX
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100190_20260406.nc,43.37150,43.37150,3.77970,3.77970,2026-04-06T00:00:00Z,2026-04-06T23:32:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrenees,2026-04-07T01:53:19Z,R, DEPH TEMP VAVH VAVT VEPK VHM0 VPED VPSP VTM02 VTPK VZMX
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100207_20260406.nc,37.43942,37.44013,15.14557,15.14733,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Unknown institution,2026-04-07T03:57:27Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100210_20260406.nc,39.02300,39.02327,17.22177,17.22215,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Unknown institution,2026-04-07T03:57:29Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100211_20260406.nc,39.45198,39.45287,15.91707,15.91857,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Unknown institution,2026-04-07T03:57:31Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100214_20260406.nc,40.86597,40.86648,12.94872,12.94995,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Unknown institution,2026-04-07T03:57:33Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100215_20260406.nc,40.97420,40.97443,17.37882,17.37920,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Unknown institution,2026-04-07T03:57:34Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100216_20260406.nc,42.24440,42.24488,11.55285,11.55378,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Unknown institution,2026-04-07T00:42:13Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100217_20260406.nc,42.40697,42.40788,14.53590,14.53703,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Institute for Environmental Protection and Research,2026-04-07T03:57:37Z,R, DEPH DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100218_20260406.nc,43.82283,43.82328,13.71915,13.71947,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Institute for Environmental Protection and Research,2026-04-07T00:42:15Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100219_20260406.nc,43.92943,43.92943,9.82822,9.82825,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Unknown institution,2026-04-07T03:57:39Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100220_20260406.nc,45.33327,45.33337,12.51663,12.51672,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Unknown institution,2026-04-07T00:42:16Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100284_20260406.nc,43.31890,43.31890,4.86620,4.86620,2026-04-06T07:47:40Z,2026-04-06T23:34:00Z,Ifremer Head Office;IRDN- LERCM- Toulon;CEA- Climate and Environmental Sciences Laboratory;Mediterranean Institute of Oceanography- La Seyne sur Mer;European Research and Teaching Centre for Environmental Geosciences;Cerema,2026-04-07T02:40:36Z,R, DEPH TEMP PSAL CNDC DOX1 ALTS ATMS DRYT FLU3 GDIR GSPD LGH4 OSAT RELH TUR4 VAVH VH110 VHM0 VPED VTM02 VTPK WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100289_20260406.nc,43.20834,43.20834,5.23000,5.23000,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Cerema;Marseille/FOS Large Seaport,2026-04-07T01:53:21Z,R, DEPH TEMP VAVH VAVT VEPK VHM0 VPED VPSP VTM02 VTPK VZMX
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100294_20260406.nc,42.56920,42.56920,8.65000,8.65000,2026-04-06T00:00:00Z,2026-04-06T23:57:00Z,Cerema;Hydrographic and oceanographic service of the French navy,2026-04-07T01:53:23Z,R, DEPH TEMP VAVH VAVT VEPK VHM0 VPED VPSP VTM02 VTPK VZMX
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100295_20260406.nc,42.26170,42.26170,9.64330,9.64330,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Cerema,2026-04-07T01:53:25Z,R, DEPH TEMP VAVH VAVT VEPK VHM0 VPED VPSP VTM02 VTPK VZMX
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6100431_20260406.nc,43.42500,43.42500,4.13330,4.13330,2026-04-06T00:00:00Z,2026-04-06T23:59:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrenees,2026-04-07T01:53:27Z,R, DEPH TEMP VAVH VAVT VEPK VHM0 VPED VPSP VTM02 VTPK VZMX
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6101031_20260406.nc,41.76000,41.76000,7.58000,7.59000,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Centre de Meteorologie Marine,2026-04-07T00:42:25Z,R, PRECISE_LATITUDE PRECISE_LONGITUDE DEPH TEMP ATMS DRYT VAVH VAVT VDIR VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6101032_20260406.nc,41.61000,41.61000,10.19000,10.20000,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Centre de Meteorologie Marine,2026-04-07T00:42:26Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6101033_20260406.nc,42.81000,42.82000,8.41000,8.42000,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Centre de Meteorologie Marine,2026-04-07T00:42:27Z,R, PRECISE_LATITUDE PRECISE_LONGITUDE DEPH TEMP ATMS DRYT VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6101034_20260406.nc,41.58000,41.59000,5.50000,5.50000,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Centre de Meteorologie Marine,2026-04-07T00:42:28Z,R, PRECISE_LATITUDE PRECISE_LONGITUDE DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6101035_20260406.nc,40.49000,40.50000,6.72000,6.73000,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Centre de Meteorologie Marine,2026-04-07T00:42:29Z,R, PRECISE_LATITUDE PRECISE_LONGITUDE DEPH TEMP ATMS DRYT VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_6101036_20260406.nc,42.34000,42.34000,6.72000,6.72000,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Centre de Meteorologie Marine,2026-04-07T00:42:30Z,R, DEPH TEMP ATMS DRYT VDIR VGHS VGTA VTPK VZMX WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_EOL_20260406.nc,43.68300,43.68300,7.31700,7.31700,2026-04-06T00:01:40Z,2026-04-06T23:31:36Z,Laboratory of Oceanography of Villefranche,2026-04-08T01:55:41Z,R, PRES TEMP PSAL DOX1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_POEM_20260406.nc,42.70416,42.70416,3.06724,3.06724,2026-04-06T00:00:00Z,2026-04-06T23:50:00Z,CNRS- Insu Technical Division- La Seyne-sur-Mer,2026-04-07T12:45:30Z,R, DEPH TEMP PSAL DRYT WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_MO_SOLA_20260406.nc,42.48333,42.48333,3.13333,3.13333,2026-04-06T00:00:00Z,2026-04-06T23:50:00Z,Oceanologic Observatory of Banyuls- University of Paris VI- OSU,2026-04-07T08:47:59Z,R, DEPH TEMP PSAL DOX1 ATMS FLUO TUR4 WDIR WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0001_20260406.nc,44.82123,44.82123,0.07804,0.07804,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Schapi,2026-04-07T03:58:09Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0003_20260406.nc,44.38893,44.38893,0.30115,0.30115,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Schapi,2026-04-07T03:58:12Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0007_20260406.nc,43.44973,43.44973,6.63309,6.63309,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Schapi,2026-04-07T03:58:17Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0011_20260406.nc,43.14712,43.14712,6.14973,6.14973,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Schapi,2026-04-07T03:58:21Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0012_20260406.nc,43.32610,43.32610,3.47834,3.47834,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Meteo France- Schapi,2026-04-10T04:01:03Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0013_20260406.nc,42.58553,42.58553,2.98527,2.98527,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Schapi,2026-04-07T03:58:24Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0014_20260406.nc,42.70362,42.70362,2.89283,2.89283,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Schapi,2026-04-07T03:58:26Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0015_20260406.nc,43.94935,43.94935,6.81013,6.81013,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Schapi,2026-04-07T03:58:27Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0016_20260406.nc,43.65147,43.65147,3.87076,3.87076,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Schapi,2026-04-07T03:58:29Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0035_20260406.nc,43.58943,43.58943,6.92752,6.92752,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Schapi,2026-04-07T03:58:54Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0042_20260406.nc,43.78693,43.78693,4.65196,4.65196,2026-04-06T00:00:00Z,2026-04-06T23:30:00Z,Meteo France- Schapi,2026-04-14T04:09:36Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_RF_EXSC0092_20260406.nc,43.66407,43.66407,7.20003,7.20003,2026-04-06T00:00:00Z,2026-04-06T23:00:00Z,Meteo France- Schapi,2026-04-07T04:00:10Z,R, DEPH RVFL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_BaieDuLazaretTG_20260406.nc,43.08050,43.08050,5.90252,5.90252,2026-04-06T00:01:39Z,2026-04-06T23:59:40Z,Hydrographic and oceanographic service of the French navy,2026-04-08T12:04:01Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_BregaillonTG_20260406.nc,43.10520,43.10520,5.88550,5.88550,2026-04-06T00:00:35Z,2026-04-06T23:58:34Z,Hydrographic and oceanographic service of the French navy,2026-04-08T10:46:52Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_CannesTG_20260406.nc,43.54253,43.54253,7.03350,7.03350,2026-04-06T00:01:29Z,2026-04-06T23:59:27Z,Mediterranean Institute of Oceanography (Marseille),2026-04-08T12:04:52Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_CassisTG_20260406.nc,43.21340,43.21340,5.53575,5.53575,2026-04-06T00:00:49Z,2026-04-06T23:58:48Z,Hydrographic and oceanographic service of the French navy,2026-04-08T12:04:34Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_CenturiTG_20260406.nc,42.96578,42.96578,9.34983,9.34983,2026-04-06T00:00:00Z,2026-04-06T23:59:00Z,Hydrographic and oceanographic service of the French navy,2026-04-07T00:53:23Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_EndoumeTG_20260406.nc,43.28007,43.28007,5.34893,5.34893,2026-04-06T00:00:33Z,2026-04-06T23:58:33Z,Mediterranean Institute of Oceanography- La Seyne sur Mer,2026-04-08T12:05:02Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_GiensLaMadragueTG_20260406.nc,43.04000,43.04000,6.11005,6.11005,2026-04-06T00:01:48Z,2026-04-06T23:59:42Z,Hydrographic and oceanographic service of the French navy,2026-04-08T10:47:41Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_LaCapteTG_20260406.nc,43.06540,43.06540,6.15070,6.15070,2026-04-06T00:01:47Z,2026-04-06T23:59:35Z,Hydrographic and oceanographic service of the French navy,2026-04-08T10:47:02Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_LaCiotatTG_20260406.nc,43.17230,43.17230,5.60829,5.60829,2026-04-06T00:00:35Z,2026-04-06T23:58:37Z,Hydrographic and oceanographic service of the French navy,2026-04-08T12:03:52Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_LaFigueiretteTG_20260406.nc,43.48353,43.48353,6.93377,6.93377,2026-04-06T00:00:00Z,2026-04-06T23:59:00Z,Hydrographic and oceanographic service of the French navy,2026-04-07T00:53:10Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260406/GL_TS_TG_LeBruscTG_20260406.nc,43.07750,43.07750,5.80350,5.80350,2026-04-06T00:01:25Z,2026-04-06T23:59:23Z,Hydrographic and oceanographic service of the French navy,2026-04-08T10:47:10Z,R, DEPH SLEV
